"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.769330673E0,8.619999886E-2,-1.210999936E-1,1.387999952E-1
3.779330673E0,7.599999662E-3,-1.109999940E-1,1.583999991E-1
3.789330673E0,-4.869999737E-2,-1.397999972E-1,1.781999916E-1
3.799330673E0,-4.479999840E-2,-1.884000003E-1,1.587999910E-1
3.809330673E0,-4.889999703E-2,-1.886999905E-1,8.069999516E-2
3.819330673E0,-5.169999972E-2,-1.993999928E-1,2.699999837E-3
3.829330673E0,2.300000051E-3,-1.809999943E-1,-9.489999712E-2
3.839330673E0,2.559999935E-2,-1.732999980E-1,-2.318999916E-1
3.849330673E0,4.529999942E-2,-1.263999939E-1,-2.612999976E-1
3.859330673E0,3.119999915E-2,-5.920000002E-2,-1.241999939E-1
3.869330673E0,-2.609999850E-2,-6.989999861E-2,2.229999937E-2
3.879330673E0,-5.329999700E-2,-9.950000048E-2,2.080999911E-1
3.889330673E0,-8.919999748E-2,-1.679999977E-1,3.939999938E-1
3.899330673E0,-1.111999974E-1,-1.973999888E-1,3.840999901E-1
3.909330673E0,-1.176999956E-1,-1.979999989E-1,2.763999999E-1
3.919330673E0,-9.079999477E-2,-1.890999973E-1,1.004000008E-1
3.929330673E0,-7.299999893E-2,-1.608999968E-1,-3.629999980E-2
3.939330673E0,2.799999900E-3,-1.428000033E-1,-1.632999927E-1
3.949330673E0,4.569999874E-2,-9.589999914E-2,-2.119999975E-1
3.959330673E0,1.489999983E-2,-7.889999449E-2,-9.439999610E-2
3.969330673E0,3.830000013E-2,-1.212999970E-1,2.290000021E-2
3.979330673E0,4.189999774E-2,-1.241999939E-1,6.179999933E-2
3.989330673E0,4.559999704E-2,-9.820000082E-2,1.202999949E-1
3.999330673E0,9.049999714E-2,-6.169999763E-2,2.082999945E-1
4.009330673E0,1.186999977E-1,-5.389999971E-2,2.377000004E-1
4.019330673E0,9.160000086E-2,-6.579999626E-2,1.888999939E-1
4.029330673E0,9.569999576E-2,-1.266999990E-1,1.304000020E-1
4.039330673E0,-1.799999923E-2,-2.072999924E-1,5.219999701E-2
4.049330673E0,-1.322999895E-1,-2.486999929E-1,1.014999971E-1
4.059330673E0,-1.986999959E-1,-2.608000040E-1,1.703999937E-1
4.069330673E0,-2.073999941E-1,-2.447999865E-1,1.999000013E-1
4.079330673E0,-1.577999890E-1,-2.290999889E-1,1.411999911E-1
4.089330673E0,-6.790000200E-2,-2.052000016E-1,2.379999869E-2
4.099330673E0,-5.899999756E-3,-1.810999960E-1,-4.439999908E-2
4.109330673E0,4.710000008E-2,-1.665000021E-1,-1.028999984E-1
4.119330673E0,1.393999904E-1,-1.527999938E-1,-2.004999965E-1
4.129330673E0,1.704999954E-1,-1.279999912E-1,-2.689000070E-1
4.139330673E0,2.392999977E-1,-4.329999909E-2,-1.314999908E-1
4.149330673E0,1.699000001E-1,-1.640000008E-2,-1.379999984E-2
4.159330673E0,6.049999967E-2,-6.740000099E-2,5.469999835E-2
4.169330673E0,-6.839999557E-2,-2.267999947E-1,1.134999990E-1
4.179330673E0,-9.809999913E-2,-2.784999907E-1,6.449999660E-2
4.189330673E0,-7.840000093E-2,-2.820999920E-1,5.799999926E-3
4.199330673E0,-5.790000036E-2,-2.565000057E-1,-5.279999971E-2
4.209330673E0,3.199999779E-2,-2.105000019E-1,-7.220000029E-2
4.219330673E0,1.569999941E-2,-1.640999913E-1,-8.169999719E-2
4.229330673E0,7.599999662E-3,-1.562999934E-1,-2.269999869E-2
4.239330673E0,-2.399999881E-3,-1.783999950E-1,1.649999991E-2
4.249330673E0,-4.600000102E-3,-2.212999910E-1,2.630000003E-2
4.259330673E0,1.209999993E-2,-2.439000010E-1,2.620000020E-2
4.269330673E0,1.829999872E-2,-2.273999900E-1,5.539999902E-2
4.279330673E0,3.480000049E-2,-2.096999884E-1,1.338000000E-1
4.289330673E0,4.109999910E-2,-1.823999882E-1,2.219000012E-1
4.299330673E0,4.809999838E-2,-2.047999948E-1,2.316000015E-1
4.309330673E0,4.639999941E-2,-2.185999900E-1,1.432999969E-1
4.319330673E0,6.629999727E-2,-2.430000007E-1,4.539999738E-2
4.329330673E0,9.779999405E-2,-2.466999888E-1,-6.209999695E-2
4.339330673E0,9.209999442E-2,-2.694999874E-1,-1.990000010E-1
4.349330673E0,1.163999960E-1,-2.520000041E-1,-2.181999981E-1
4.359330673E0,1.204999983E-1,-2.433999926E-1,-2.374999970E-1
4.369330673E0,1.039000005E-1,-2.246999890E-1,-2.470999956E-1
4.379330673E0,1.048000008E-1,-1.854999959E-1,-1.979999989E-1
4.389330673E0,1.238999963E-1,-1.947999895E-1,-1.294000000E-1
4.399330673E0,1.128999963E-1,-1.838999987E-1,-2.169999853E-2
4.409330673E0,4.279999807E-2,-2.117999941E-1,7.499999832E-3
4.419330673E0,-3.659999743E-2,-2.392999977E-1,6.619999558E-2
4.429330673E0,-7.609999925E-2,-2.771999836E-1,7.599999756E-2
4.439330673E0,-5.609999970E-2,-2.958000004E-1,2.689999901E-2
4.449330673E0,-3.509999812E-2,-2.456999868E-1,-2.199999988E-2
4.459330673E0,2.559999935E-2,-2.048999965E-1,-3.170000017E-2
4.469330673E0,4.669999704E-2,-1.437999904E-1,-1.200000010E-2
4.479330673E0,5.680000037E-2,-1.321000010E-1,-2.300000051E-3
4.489330673E0,5.609999970E-2,-1.398999989E-1,-2.399999881E-3
4.499330673E0,5.469999835E-2,-1.570999920E-1,7.100000046E-3
4.509330673E0,3.359999880E-2,-1.731999964E-1,7.559999824E-2
4.519330673E0,6.169999763E-2,-1.794999987E-1,1.048000008E-1
4.529330673E0,-8.100000210E-3,-1.665999889E-1,1.340000033E-1
4.539330673E0,-3.940000013E-2,-1.833999902E-1,2.514999807E-1
4.549330673E0,-6.179999933E-2,-2.106999904E-1,3.689000010E-1
4.559330673E0,-8.289999515E-2,-2.590000033E-1,3.687999845E-1
4.569330673E0,-5.219999701E-2,-2.886999846E-1,2.511999905E-1
4.579330673E0,1.979999989E-2,-2.696999907E-1,1.338000000E-1
4.589330673E0,7.459999621E-2,-2.313999981E-1,6.699999794E-3
4.599330673E0,1.692000031E-1,-1.635999978E-1,-1.594000012E-1
4.609330673E0,2.424999923E-1,-1.648999900E-1,-3.355999887E-1
4.619330673E0,2.834999859E-1,-1.568000019E-1,-4.530999959E-1
4.629330673E0,3.030000031E-1,-1.668999940E-1,-4.334999919E-1
4.639330673E0,2.633000016E-1,-1.944999993E-1,-3.746999800E-1
4.649330673E0,2.337999940E-1,-2.791999876E-1,-3.355999887E-1
4.659330673E0,1.659999937E-1,-3.826999962E-1,-3.748999834E-1
4.669330673E0,1.300999969E-1,-4.946999848E-1,-4.925999939E-1
4.679330673E0,1.143999994E-1,-5.084999800E-1,-5.512999892E-1
4.689330673E0,1.384999901E-1,-5.002999902E-1,-5.708000064E-1
4.699330673E0,1.617999971E-1,-5.299000144E-1,-5.315999985E-1
4.709330673E0,1.849000007E-1,-5.974999666E-1,-5.218999982E-1
4.719330673E0,1.900999993E-1,-6.139000058E-1,-5.315999985E-1
4.729330673E0,1.765999943E-1,-7.493000031E-1,-5.805000067E-1
4.739330673E0,1.367999911E-1,-9.513999820E-1,-5.507000089E-1
4.749330673E0,-1.509999949E-2,-1.181100011E0,-4.518999755E-1
4.759330673E0,-1.741999984E-1,-1.306399941E0,-4.017999768E-1
4.769330673E0,-1.847999990E-1,-1.451200008E0,-5.861999989E-1
4.779330673E0,-3.119999915E-2,-1.659999967E0,-8.489999771E-1
4.789330673E0,-4.179999977E-2,-1.675099969E0,-9.447999597E-1
4.799330673E0,3.429999948E-2,-1.742599964E0,-1.089599967E0
4.809330673E0,1.410999894E-1,-1.852199912E0,-1.224300027E0
4.819330673E0,4.876999855E-1,-2.013499975E0,-1.240899920E0
4.829330673E0,7.508999705E-1,-2.105599880E0,-1.130299926E0
4.839330673E0,9.709999561E-1,-2.088999987E0,-1.048499942E0
4.849330673E0,1.048300028E0,-2.091099977E0,-1.152499914E0
4.859330673E0,8.517999649E-1,-2.013599873E0,-1.167999983E0
4.869330673E0,3.815999925E-1,-1.837099910E0,-1.104799986E0
4.879330673E0,-8.229999989E-2,-1.935699940E0,-9.546999931E-1
4.889330673E0,-4.737999737E-1,-2.203899860E0,-9.228999615E-1
4.899330673E0,-6.754999757E-1,-2.486199856E0,-9.111999869E-1
4.909330673E0,-6.150999665E-1,-2.792999983E0,-7.919999957E-1
4.919330673E0,-2.048999965E-1,-2.829999924E0,-6.913999915E-1
4.929330673E0,2.465000004E-1,-2.451499939E0,-8.736999631E-1
4.939330673E0,7.714999914E-1,-1.942699909E0,-1.356899977E0
4.949330673E0,1.411799908E0,-1.484899998E0,-1.808200002E0
4.959330673E0,1.849699974E0,-1.092800021E0,-1.982699990E0
4.969330673E0,2.134599924E0,-5.928999782E-1,-1.966899991E0
4.979332236E0,2.013499975E0,-1.085999981E-1,-1.764400005E0
4.989330673E0,1.483199954E0,8.669999987E-2,-1.455199957E0
4.999330673E0,3.971000016E-1,2.840000018E-2,-1.166000009E0
5.009330673E0,-6.597999930E-1,-6.809999794E-2,-1.036700010E0
5.019330673E0,-1.437999964E0,-3.242000043E-1,-9.689999819E-1
5.029330673E0,-1.712799907E0,-5.989999771E-1,-1.033999920E0
5.039330673E0,-1.730299950E0,-8.136000037E-1,-8.596999645E-1
5.049330673E0,-1.406999946E0,-7.738999724E-1,-5.580999851E-1
5.059330673E0,-1.044399977E0,-8.051999807E-1,-4.625999928E-1
5.069330673E0,-7.656999826E-1,-9.260999560E-1,-4.016999900E-1
5.079330673E0,-4.882999957E-1,-6.365999579E-1,-6.013999581E-1
5.089330673E0,-1.527999938E-1,-1.791999936E-1,-1.010800004E0
5.099330673E0,3.297999799E-1,2.883000076E-1,-1.107100010E0
5.109330673E0,9.260999560E-1,6.808999777E-1,-1.220499992E0
5.119330673E0,9.064999819E-1,5.981999636E-1,-1.053900003E0
5.129330673E0,4.244999886E-1,2.606999874E-1,-5.558999777E-1
5.139330673E0,-2.809000015E-1,-1.387999952E-1,-5.080999732E-1
5.149330673E0,-9.420999885E-1,-4.201999903E-1,-4.535000026E-1
5.159330673E0,-1.320699930E0,-4.421999753E-1,-2.775999904E-1
5.169330673E0,-1.488199949E0,-3.638999760E-1,2.049999870E-2
5.179330673E0,-1.452199936E0,-4.138000011E-1,5.645999908E-1
5.189330673E0,-1.071599960E0,-6.018999815E-1,1.162099957E0
5.199330673E0,-6.794999838E-1,-9.690999985E-1,1.833199978E0
5.209330673E0,-3.992999792E-1,-9.596999884E-1,2.344099998E0
5.219330673E0,9.839999676E-2,-4.520999789E-1,2.356799841E0
5.229330673E0,8.719999790E-1,5.126999617E-1,1.979299903E0
5.239330673E0,1.714100003E0,1.424499989E0,1.232100010E0
5.249330673E0,2.216799974E0,1.881099939E0,2.511999905E-1
5.259330673E0,1.951299906E0,1.760100007E0,-3.202999830E-1
5.269330673E0,1.256199956E0,1.040199995E0,5.579999834E-2
5.279330673E0,1.919000000E-1,2.217999995E-1,3.393999934E-1
5.289330673E0,-8.134999871E-1,-2.507999837E-1,4.439999759E-1
5.299330673E0,-1.648800015E0,-5.985000134E-1,4.596999884E-1
5.309330673E0,-2.330800056E0,-7.684999704E-1,2.820999920E-1
5.319330673E0,-2.771399975E0,-9.210000038E-1,3.949999809E-1
5.329330673E0,-2.987699986E0,-1.197899938E0,9.760999680E-1
5.339330673E0,-3.133599997E0,-1.636600018E0,1.405200005E0
5.349330673E0,-3.067799807E0,-1.799099922E0,1.414199948E0
5.359330673E0,-2.602900028E0,-1.853899956E0,7.468000054E-1
5.369330673E0,-2.320799828E0,-1.659099936E0,-8.750000000E-1
5.379330673E0,-1.610499978E0,-6.617999673E-1,-1.208599925E0
5.389330673E0,-1.317999959E0,2.685999870E-1,-1.071900010E0
5.399330673E0,-1.417599916E0,6.184999943E-1,-7.378000021E-1
5.409330673E0,-1.670799971E0,5.106999874E-1,3.836999834E-1
5.419330673E0,-2.139799833E0,1.210999936E-1,1.776999950E0
5.429330673E0,-2.766700029E0,-5.956000090E-1,2.315599918E0
5.439330673E0,-3.149699926E0,-1.158800006E0,2.466399908E0
5.449330673E0,-3.313400030E0,-1.153100014E0,1.906599998E0
5.459330673E0,-2.996199846E0,-1.001600027E0,7.515999675E-1
5.469330673E0,-2.162099838E0,-7.608999610E-1,-5.275999904E-1
5.479330673E0,-9.281999469E-1,-4.240999818E-1,-1.634899974E0
5.489330673E0,1.669999957E-2,-3.190999925E-1,-1.893799901E0
5.499330673E0,1.829100013E0,9.059999883E-2,8.353999853E-1
5.509330673E0,3.564699888E0,1.288999915E0,5.973299980E0
5.519330673E0,4.085099697E0,2.567399979E0,9.703299522E0
5.529330673E0,2.517400026E0,2.393599987E0,4.762700081E0
5.539330673E0,7.459999919E-1,2.819999933E0,3.398199797E0
5.549330673E0,-2.829000056E-1,1.328999996E0,-1.386899948E0
5.559330673E0,-4.413999915E-1,3.143999875E-1,-3.350499868E0
5.569330673E0,7.699999958E-3,-2.487999946E-1,-1.639599919E0
5.579330673E0,1.714999974E-1,-5.467000008E-1,-4.509999976E-2
5.589330673E0,4.041000009E-1,-8.449999690E-1,8.150000125E-2
5.599330673E0,2.901999950E-1,-9.697999954E-1,4.788999856E-1
5.609330673E0,-4.696999788E-1,-6.365000010E-1,4.630999863E-1
5.619330673E0,-1.218599916E0,-1.222999990E-1,1.571999937E-1
5.629330673E0,-1.779599905E0,2.149999887E-1,4.294999838E-1
5.639330673E0,-1.798999906E0,4.805999994E-1,8.420000076E-1
5.649330673E0,-6.212999821E-1,7.009999752E-1,4.048999846E-1
5.659330673E0,-4.183000028E-1,5.411999822E-1,4.009999931E-1
5.669330673E0,-5.550999641E-1,3.075999916E-1,8.488999605E-1
5.679330673E0,-3.545999825E-1,3.199999928E-1,4.937999845E-1
5.689330673E0,-4.131999910E-1,4.272999763E-1,3.450999856E-1
5.699330673E0,-2.723999918E-1,3.526999950E-1,3.938999772E-1
5.709330673E0,1.599999890E-2,2.524999976E-1,2.897000015E-1
5.719330673E0,4.713999927E-1,1.779999882E-1,-1.013000011E-1
5.729330673E0,4.499999881E-1,-9.529999644E-2,-1.909999996E-1
5.739330673E0,1.706999987E-1,-5.528999567E-1,-9.659999609E-2
5.749330673E0,1.370999962E-1,-7.960999608E-1,-4.901999831E-1
5.759330673E0,1.749999970E-1,-7.012000084E-1,-4.784999788E-1
5.769330673E0,6.577000022E-1,-5.841000080E-1,6.599999964E-3
5.779330673E0,1.187799931E0,-7.064999938E-1,1.990000010E-1
5.789330673E0,1.173399925E0,-9.842000008E-1,4.319999740E-2
5.799330673E0,6.705999970E-1,-4.671999812E-1,-2.662999928E-1
5.809330673E0,6.039999723E-1,-5.194000006E-1,-1.238999963E-1
5.819330673E0,5.313000083E-1,-8.940999508E-1,-8.596999645E-1
5.829330673E0,7.629999518E-2,-1.389099956E0,-1.753600001E0
5.839330673E0,-2.030999959E-1,-2.024199963E0,-1.909199953E0
5.849330673E0,-4.703999758E-1,-1.930499911E0,-6.001999974E-1
5.859330673E0,-7.246999741E-1,-8.218999505E-1,-6.799999624E-3
5.869330673E0,-6.434000134E-1,2.630999982E-1,1.169999957E0
5.879330673E0,-3.102999926E-1,4.522999823E-1,1.690299988E0
5.889330673E0,-4.230999947E-1,1.070000008E-1,1.212899923E0
5.899330673E0,-8.264999986E-1,-3.324999809E-1,5.708999634E-1
5.909330673E0,-1.243600011E0,-1.035699964E0,7.687999606E-1
5.919330673E0,-1.901600003E0,-2.037699938E0,6.510999799E-1
5.929330673E0,-1.995700002E0,-1.951799989E0,1.776999980E-1
5.939330673E0,-1.175099969E0,-1.243999958E0,-3.244999945E-1
5.949330673E0,-2.780999839E-1,-7.164999843E-1,-1.667999923E-1
5.959330673E0,7.716000080E-1,-2.089999914E-1,-7.669999450E-2
5.969330673E0,1.195500016E0,-2.031999975E-1,3.816999793E-1
5.979330673E0,1.191900015E0,-1.300000004E-3,3.100000024E-1
5.989330673E0,1.159699917E0,3.234999776E-1,1.714999974E-1
5.999330673E0,1.154699922E0,6.444000006E-1,1.400000006E-1
6.009330673E0,1.263299942E0,7.447999716E-1,7.490000129E-2
6.019330673E0,9.648999572E-1,5.374000072E-1,1.999999862E-3
6.029330673E0,3.373000026E-1,9.699999541E-2,-2.143999934E-1
6.039330673E0,-2.141999900E-1,-6.629999727E-2,-5.655999780E-1
6.049330673E0,-5.401999950E-1,-7.479999959E-2,-7.563999891E-1
6.059330673E0,-8.071999550E-1,3.260000050E-2,-6.969000101E-1
6.069330673E0,-9.074999690E-1,2.173999995E-1,-5.633999705E-1
6.079330673E0,-8.899999857E-1,2.126999944E-1,-3.623999953E-1
6.089330673E0,-1.040599942E0,1.295000017E-1,-1.620000005E-1
6.099330673E0,-1.240299940E0,-3.499999875E-3,-1.419999897E-1
6.109330673E0,-1.350799918E0,-2.261999995E-1,3.103999794E-1
6.119330673E0,-1.733999968E0,-3.247999847E-1,5.681999922E-1
6.129330673E0,-1.848699927E0,-4.483999908E-1,6.055999994E-1
6.139330673E0,-1.506699920E0,-3.843999803E-1,3.271999955E-1
6.149330673E0,-1.209399939E0,-4.527999759E-1,4.431999922E-1
6.159330673E0,-1.163800001E0,-5.033000112E-1,2.960000001E-2
6.169330673E0,-1.221099973E0,-3.802999854E-1,-2.583999932E-1
6.179330673E0,-8.190999627E-1,-1.089999974E-1,-7.057999969E-1
6.189330673E0,-5.819999799E-2,1.718000025E-1,-1.121899962E0
6.199330673E0,5.016999841E-1,2.113000005E-1,-1.059299946E0
6.209330673E0,7.091000080E-1,4.239999950E-1,-8.364999890E-1
6.219330673E0,1.455099940E0,6.933000088E-1,-7.285999656E-1
6.229330673E0,1.399399996E0,3.249999881E-1,-6.956999898E-1
6.239330673E0,9.098999500E-1,6.549999863E-2,-4.355999827E-1
6.249330673E0,1.389500022E0,-1.233999953E-1,-4.679999948E-1
6.259330673E0,2.475999892E-1,-2.757999897E-1,1.219999976E-2
6.269330673E0,4.001999795E-1,-2.210999876E-1,-3.048999906E-1
6.279330673E0,1.072399974E0,-3.549999744E-2,-4.012999833E-1
6.289330673E0,1.351400018E0,-4.230000079E-2,-4.679999873E-2
6.299330673E0,1.391600013E0,-7.939999551E-2,-3.502999842E-1
6.309330673E0,1.332700014E0,1.920999885E-1,-8.545999527E-1
6.319330673E0,1.185299993E0,4.640999734E-1,-1.151399970E0
6.329330673E0,1.096199989E0,5.483999848E-1,-7.943999767E-1
6.339330673E0,1.163800001E0,4.141999781E-1,-3.409999982E-2
6.349330673E0,1.212499976E0,3.145000041E-1,3.637000024E-1
6.359330673E0,1.035400033E0,4.690000042E-2,3.516999781E-1
6.369330673E0,8.865000010E-1,-4.233999848E-1,-3.240999877E-1
6.379330673E0,8.731999993E-1,-8.980999589E-1,-6.352999806E-1
6.389330673E0,8.667999506E-1,-1.140100002E0,-6.152999997E-1
6.399330673E0,4.369999766E-1,-1.289399981E0,-4.537999928E-1
6.409330673E0,4.490000010E-1,-1.165599942E0,8.850000054E-2
6.419330673E0,8.355000019E-1,-8.802999854E-1,4.366999865E-1
6.429330673E0,9.886999726E-1,-6.000999808E-1,1.152499914E0
6.439330673E0,7.608999610E-1,-8.521999717E-1,1.595499992E0
6.449330673E0,3.982999921E-1,-8.621000051E-1,1.057799935E0
6.459330673E0,3.032000065E-1,-8.648999929E-1,3.102999926E-1
6.469330673E0,-2.023999989E-1,-1.083199978E0,-2.945999801E-1
6.479330673E0,-7.766999602E-1,-1.419499993E0,-5.740000010E-1
6.489330673E0,-7.870999575E-1,-1.488600016E0,-7.784999609E-1
6.499330673E0,-3.809999824E-1,-1.026700020E0,-1.009500027E0
6.509330673E0,1.162999943E-1,-3.747999966E-1,-9.101999998E-1
6.519330673E0,4.563999772E-1,-3.759999946E-2,-3.516999781E-1
6.529330673E0,5.600999594E-1,1.131999940E-1,4.339999706E-2
6.539330673E0,7.217999697E-1,3.529999852E-1,1.692999899E-1
6.549330673E0,1.128600001E0,6.504999995E-1,4.711999893E-1
6.559330673E0,1.579699993E0,9.070999622E-1,3.362999856E-1
6.569330673E0,2.038300037E0,1.079900026E0,2.866999805E-1
6.579330673E0,2.041399956E0,1.103999972E0,2.870999873E-1
6.589330673E0,1.766399980E0,8.215999603E-1,6.410999894E-1
6.599330673E0,1.774899960E0,7.660999894E-1,4.143999815E-1
6.609330673E0,2.028499842E0,8.677999973E-1,1.821999997E-1
6.619330673E0,2.005800009E0,9.339999557E-1,2.569999993E-1
6.629330673E0,1.676199913E0,9.177999496E-1,5.271999836E-1
6.639330673E0,1.187299967E0,8.082999587E-1,1.039399981E0
6.649330673E0,5.400999784E-1,7.407999635E-1,1.174399972E0
6.659330673E0,-8.689999580E-2,7.504000068E-1,6.100000143E-1
6.669330673E0,-1.634999961E-1,-1.154999956E-1,1.625800014E0
6.679330673E0,-1.893000007E-1,-1.222999990E-1,1.597000003E0
6.689330673E0,-3.949999809E-2,-3.235999942E-1,9.804999828E-1
6.699330673E0,1.129999943E-2,-7.684999704E-1,5.392000079E-1
6.709330673E0,1.700999886E-1,-9.486999512E-1,1.330000013E-1
6.719330673E0,3.990999758E-1,-1.033999920E0,2.080000006E-2
6.729330673E0,3.367999792E-1,-9.680999517E-1,2.687000036E-1
6.739330673E0,-3.559999913E-2,-5.953999758E-1,8.344999552E-1
6.749330673E0,-4.530999959E-1,-2.405999899E-1,1.559199929E0
6.759330673E0,-8.570999503E-1,2.136999965E-1,2.286700010E0
6.769330673E0,-9.335999489E-1,8.550999761E-1,2.910899878E0
6.779330673E0,-1.075500011E0,1.154500008E0,3.426800013E0
6.789330673E0,-5.148999691E-1,1.516399980E0,3.506899834E0
6.799330673E0,5.163999796E-1,1.562500000E0,3.813399792E0
6.809330673E0,1.601599932E0,1.132900000E0,3.986699820E0
6.819330673E0,2.491299868E0,8.258000016E-1,3.554099798E0
6.829330673E0,2.790199995E0,2.560999990E-1,3.116499901E0
6.839330673E0,2.693799973E0,-4.458999932E-1,1.842599988E0
6.849330673E0,2.319599867E0,-9.866999984E-1,4.417999983E-1
6.859330673E0,1.991400003E0,-2.015899897E0,-6.441999674E-1
6.869330673E0,6.108999848E-1,-3.367899895E0,-1.123499990E0
6.879330673E0,-2.963999808E-1,-3.838299990E0,-3.792699814E0
6.889330673E0,-7.349999994E-2,-3.089799881E0,-6.320299625E0
6.899330673E0,-1.015999988E-1,-2.655900002E0,-5.712499619E0
6.909330673E0,-6.680999994E-1,-2.543299913E0,-5.179399967E0
6.919330673E0,-1.112599969E0,-1.692499995E0,-4.429399967E0
6.929330673E0,-1.273000002E0,-6.893000007E-1,-3.050099850E0
6.939330673E0,-1.132900000E0,-9.332000017E-1,-6.667000055E-1
6.949330673E0,-8.226000071E-1,-1.185400009E0,5.803999901E-1
6.959330673E0,-9.248999953E-1,-2.452499866E0,2.480700016E0
6.969330673E0,-1.315799952E0,-3.465499878E0,3.509299994E0
6.979330673E0,-4.433999956E-1,-1.738299966E0,1.849299908E0
6.989330673E0,1.404999942E-1,-1.146199942E0,4.000999928E-1
6.999330673E0,-4.734999835E-1,-2.345900059E0,-2.078000009E-1
7.009330673E0,-9.381999969E-1,-2.804199934E0,-1.805899978E0
7.019330673E0,-9.211999774E-1,-2.500399828E0,-2.865499973E0
7.029330673E0,-8.144999743E-1,-2.155699968E0,-2.653599977E0
7.039330673E0,-1.257200003E0,-1.951099992E0,-1.825799942E0
7.049330673E0,-2.236500025E0,-1.899899960E0,-8.192999959E-1
7.059330673E0,-3.065500021E0,-1.731799960E0,-3.621999919E-1
7.069330673E0,-2.997299910E0,-1.701999903E0,-7.041999698E-1
7.079330673E0,-2.578999996E0,-2.028800011E0,-7.912999988E-1
7.089330673E0,-2.217399836E0,-1.736999989E0,-7.134999633E-1
7.099330673E0,-1.702199936E0,-9.707999825E-1,-4.856999815E-1
7.109330673E0,-5.435000062E-1,-5.613999963E-1,1.909999922E-2
7.119330673E0,4.047999978E-1,-2.724999785E-1,1.720999926E-1
7.129330673E0,9.329999685E-1,-9.299999475E-2,3.461999893E-1
7.139330673E0,1.625699997E0,8.119999617E-2,6.359999776E-1
7.149330673E0,2.474900007E0,1.743000001E-1,9.910999537E-1
7.159330673E0,3.115299940E0,3.033999801E-1,2.100399971E0
7.169330673E0,2.978999853E0,1.163499951E0,3.180899858E0
7.179330673E0,4.334499836E0,1.087899923E0,9.267999530E-1
7.189330673E0,3.757299900E0,4.217999876E-1,-3.025999963E-1
7.199330673E0,3.005499840E0,1.832000017E-1,-2.558999956E-1
7.209330673E0,1.861899972E0,1.904999912E-1,-2.962000072E-1
7.219330673E0,7.721999884E-1,5.269999802E-2,-9.584999681E-1
7.229330673E0,1.040999964E-1,-2.714999914E-1,-1.611699939E0
7.239330673E0,-2.572999895E-1,-6.148999929E-1,-1.913199902E0
7.249330673E0,-7.252999544E-1,-8.255999684E-1,-2.027600050E0
7.259330673E0,-1.152899981E0,-9.098999500E-1,-2.049900055E0
7.269330673E0,-1.266399980E0,-9.120999575E-1,-2.046299934E0
7.279330673E0,-5.906999707E-1,-7.333999872E-1,-2.151200056E0
7.289330673E0,2.314999998E-1,-8.052999973E-1,-1.643399954E0
7.299330673E0,6.919999719E-1,-6.742999554E-1,-1.350399971E0
7.309330673E0,1.047500014E0,-6.768000126E-1,-1.056299925E0
7.319330673E0,1.199699998E0,-6.218000054E-1,-9.637999535E-1
7.329330673E0,1.088500023E0,-6.132999659E-1,-9.452999830E-1
7.339330673E0,8.091999888E-1,-5.922999978E-1,-8.406999707E-1
7.349330673E0,7.138999701E-1,-5.823999643E-1,-1.008800030E0
7.359330673E0,5.462999940E-1,-6.347999573E-1,-1.503899932E0
7.369330673E0,5.920000002E-2,-8.362999558E-1,-1.633199930E0
7.379330673E0,-6.299999952E-1,-1.117699981E0,-1.131899953E0
7.389330673E0,-9.516999722E-1,-1.361299992E0,-7.913999557E-1
7.399330673E0,-1.071399927E0,-1.560699940E0,-7.037999630E-1
7.409330673E0,-9.666000009E-1,-1.720899940E0,-5.004000068E-1
7.419330673E0,-7.706999779E-1,-1.904399991E0,-5.773999691E-1
7.429330673E0,-6.495000124E-1,-2.105499983E0,5.370000005E-2
7.439330673E0,-1.563399911E0,-1.975299954E0,-1.586999893E-1
7.449330673E0,-1.728599906E0,-1.792499900E0,5.828999877E-1
7.459330673E0,-1.034699917E0,-1.608500004E0,7.432999611E-1
